source_frame,original_source_frame,source_timestamp_s,time_s,sim_time_s,pairing_error_s,simulation_step,status,pixel_iou,footprint_iou,pixel_bias_m,pixel_mae_m,pixel_p95_m,real_coverage,sim_coverage,common_visible_pixels,depth_change_mae_m,boundary_mean_distance_px,frozen_pixel_iou,frozen_pixel_p95_m
46,48,1.6008373498916626,1.5341354459524155,1.5342,6.455404758454186e-05,7671,paired,0.24030704815073273,0.3813525410164066,-0.011331282556056976,0.01552461739629507,0.030605077743530273,0.6550753309998478,0.27511824108398314,8609,0.020811865106225014,23.57755644893114,0.3521259842519685,0.03785949945449829
47,49,1.6341890096664429,1.5674871057271957,1.5676,0.0001128942728043647,7838,paired,0.2663531423685336,0.3847409220726234,0.004204929806292057,0.010748335160315037,0.03047299012541771,0.665750706052973,0.3074699474741777,8722,0.013329991139471531,19.581696853878118,0.3447615065677154,0.035851091146469116
48,50,1.6675405502319336,1.6008386462926865,1.601,0.00016135370731351628,8005,paired,0.30759667604527907,0.4166314900802026,0.008490406908094883,0.010991482064127922,0.03359727934002876,0.722175282279745,0.3488812200823778,9402,0.012395254336297512,16.386946247986486,0.3382209867963864,0.037049971520900726
49,51,1.7008920907974243,1.6341901868581772,1.6342,9.81314182291193e-06,8171,paired,0.36455341506129596,0.47401155042203463,0.009715364314615726,0.010468988679349422,0.03302783519029617,0.7986494782074892,0.40145028157062407,10408,0.011441219598054886,13.61567909464107,0.3426380902596271,0.038427889347076416
50,52,1.734243392944336,1.6675414890050888,1.6676,5.851099491116507e-05,8338,paired,0.3657576898073699,0.4861781483106626,0.007748217321932316,0.009445988573133945,0.03157562389969826,0.8306138306138307,0.39523791917772766,10690,0.011014662683010101,13.82278486086674,0.33397079276773295,0.037262413650751114
51,53,1.7675946950912476,1.7008927911520004,1.701,0.00010720884799964026,8505,paired,0.37280119764553776,0.4934152765583846,0.007691801525652409,0.009402028284966946,0.03218342363834381,0.8506987577639752,0.39890053880879567,10957,0.011292794719338417,14.225714341178012,0.3373410001742464,0.03757116198539734
52,54,1.8009459972381592,1.734244093298912,1.7344000000000002,0.00015590670108811544,8672,paired,0.3927690464444288,0.5163068442811208,0.007551597896963358,0.008980429731309414,0.030691146850585938,0.8871378541865648,0.4134272997032641,11146,0.01094171591103077,13.528999605444257,0.3293398533007335,0.03894564136862755
53,55,1.8342970609664917,1.7675951570272446,1.7676,4.84297275549217e-06,8838,paired,0.4081345411238226,0.5149672591206735,0.007228918373584747,0.008472912013530731,0.02793912962079048,0.9087913854066216,0.4255663430420712,11309,0.010064505971968174,12.773326659659118,0.3226537442476642,0.03895663470029831
54,56,1.8676484823226929,1.8009465783834457,1.8010000000000002,5.342161655441657e-05,9005,paired,0.4052818689690198,0.5112994350282486,0.006959146820008755,0.008145094849169254,0.026769496500492096,0.9089577739809617,0.42242976519075887,11172,0.010228696279227734,12.963953246579237,0.3076097864830259,0.039077818393707275
55,57,1.9009995460510254,1.8342976421117783,1.8344,0.00010235788822177128,9172,paired,0.3821575565022745,0.4849906191369606,0.007591465953737497,0.008713378570973873,0.028638238087296486,0.8881523745594898,0.40147923383273276,10585,0.010571054182946682,13.106334671483726,0.282452953073047,0.041170284152030945
56,58,1.934350609779358,1.8676487058401108,1.8678000000000001,0.00015129415988934802,9339,paired,0.3514148386397311,0.4446022727272727,0.0071199205704033375,0.008323273621499538,0.027807289734482765,0.8462274823775129,0.37538604076590487,9724,0.010009050369262695,15.834596375655908,0.2685118496415955,0.04061892628669739
57,59,1.9677016735076904,1.9009997695684433,1.901,2.304315567247528e-07,9505,paired,0.3316482019289376,0.413664014974263,0.008556193672120571,0.008996577002108097,0.028694897890090942,0.8171378091872792,0.3582355447116688,9250,0.010072363540530205,16.92918230566061,0.27106062698522304,0.04294717311859131
58,60,2.0010523796081543,1.9343504756689072,1.9344000000000001,4.9524331092953844e-05,9672,paired,0.3064295485636115,0.3763392857142857,0.007930651307106018,0.009000393562018871,0.029051655903458595,0.7728801863193306,0.3367534859247566,8960,0.01034801360219717,16.275378113765118,0.2753782668500688,0.04728756844997406
59,61,2.0344033241271973,1.9677014201879501,1.9678,9.857981204985933e-05,9839,paired,0.3042974014982917,0.37778712663020614,-0.0060265096835792065,0.011548437178134918,0.022822096943855286,0.8146345556767642,0.3269347342897555,9708,0.01616690866649151,15.635414654055579,0.31922846362706725,0.04205456003546715
60,62,2.0677542686462402,2.001052364706993,2.0012000000000003,0.0001476352930072089,10006,paired,0.29778083605711336,0.402918524523713,-0.01576644368469715,0.01857028156518936,0.03226058930158615,0.8705783738474434,0.3115737685246295,10386,0.023722520098090172,14.389631951095415,0.3442405086024209,0.039814770221710205
