source_frame,original_source_frame,source_timestamp_s,time_s,sim_time_s,pairing_error_s,simulation_step,status,pixel_iou,footprint_iou,pixel_bias_m,pixel_mae_m,pixel_p95_m,real_coverage,sim_coverage,common_visible_pixels,depth_change_mae_m,boundary_mean_distance_px,frozen_pixel_iou,frozen_pixel_p95_m
20,22,0.733718991279602,0.6670170873403549,0.6672,0.00018291265964509584,3336,paired,0.5270943571125102,0.7868275515334339,0.009195568971335888,0.009299331344664097,0.02956406176090237,0.9912115049389889,0.529569266589057,13647,0.005701213609427214,5.098616254605663,0.5314377096497387,0.028378361463546727
21,23,0.7670700550079346,0.7003681510686874,0.7004,3.1848931312583595e-05,3502,paired,0.5290277724129939,0.7787255393878575,0.009419451467692852,0.009503474459052086,0.030212894082069397,0.991745112237509,0.5313676042677012,13696,0.005873403046280146,5.0992532139564055,0.5349318545710158,0.02853044867515564
22,24,0.800421416759491,0.7337195128202438,0.7338,8.048717975617237e-05,3669,paired,0.5307879396208933,0.7696544817225839,0.011351549066603184,0.011376462876796722,0.032149374485015855,0.9924209614551754,0.5329482905651601,13749,0.007299586199223995,5.204276507245213,0.5365901280849734,0.03103688359260559
23,25,0.8337724804878235,0.7670705765485764,0.7672,0.0001294234514236381,3836,paired,0.5253014851293187,0.7559880239520959,0.01006055623292923,0.010101838037371635,0.030896458029747005,0.9919455224427034,0.5275516959383153,13547,0.005811275914311409,5.251938644614418,0.5287181289289759,0.029067039489746094
24,26,0.867123544216156,0.8004216402769089,0.8006000000000001,0.00017835972309121484,4003,paired,0.5228656762732244,0.7416124186279419,0.009903853759169579,0.009983780793845654,0.03138146996498105,0.9912493565703361,0.5252903125243551,13480,0.006779082119464874,5.545901072632065,0.5261555277951281,0.029093888401985166
25,27,0.9004743695259094,0.8337724655866623,0.8338,2.753441333769313e-05,4169,paired,0.5259750329534,0.7314028956565152,0.011238232254981995,0.011244070716202259,0.03181000053882598,0.9935554741852801,0.5277756165875671,13567,0.00807774718850851,6.159398733061406,0.5291774080149988,0.030539324879646293
26,28,0.9338254332542419,0.8671235293149948,0.8672000000000001,7.647068500526988e-05,4336,paired,0.5162704107357561,0.7157894736842105,0.01211726013571024,0.012122906744480133,0.033263519406318665,0.9918777943368108,0.5184622575368076,13311,0.008384650573134422,6.792714141112261,0.5197609935171444,0.03105950355529785
27,29,0.9671762585639954,0.9004743546247482,0.9006000000000001,0.00012564537525183717,4503,paired,0.513797738594133,0.7021058038007191,0.012831049039959908,0.01283340435475111,0.032951533794403076,0.9916068976041508,0.5160419313850063,12996,0.010350177064538002,6.836446297760961,0.5051470014817125,0.03159740865230559
28,30,1.0005271434783936,0.9338252395391464,0.934,0.00017476046085362906,4670,paired,0.4975381289780233,0.6557120500782473,0.01438832376152277,0.014389459043741226,0.034388720989227295,0.9812110207626115,0.5023238895849331,12429,0.01190972700715065,7.888588058103377,0.4764004952027236,0.03354137986898421
29,31,1.0338777303695679,0.9671758264303207,0.9672000000000001,2.417356967931994e-05,4836,paired,0.49959043250327656,0.6576433121019108,0.01311240904033184,0.013118990696966648,0.03299000859260559,0.9766994955560894,0.5056165803108809,12198,0.011333191767334938,9.776349637191707,0.4635123680357556,0.03362317830324172
30,32,1.0672285556793213,1.0005266517400742,1.0006000000000002,7.334825992599825e-05,5003,paired,0.4771100110461073,0.623541887592789,0.0165756493806839,0.0165756493806839,0.03542649596929549,0.9370831659300924,0.4928994082840237,11662,0.013222680427134037,10.39189102643835,0.4428598592888382,0.03862980604171752
31,33,1.1005791425704956,1.0338772386312485,1.034,0.00012276136875155608,5170,paired,0.42206253948199624,0.5501272264631043,0.01625158078968525,0.016252730041742325,0.035213156044483176,0.8539702827927784,0.4548936170212766,10690,0.012892214581370354,12.620292289539185,0.4080453383709301,0.03894996643066406
32,34,1.13392972946167,1.0672278255224228,1.0674000000000001,0.00017217447757733595,5337,paired,0.3749432248296745,0.49637155297532654,0.01743527501821518,0.017436558380723,0.0376310721039772,0.793495674463313,0.4154852780806979,9906,0.013702848926186562,13.509759294157124,0.3927026035936927,0.0398236095905304
33,35,1.1672803163528442,1.100578412413597,1.1006,2.1587586402915804e-05,5503,paired,0.3432942778315239,0.46392229417206293,0.016143865883350372,0.016161944717168808,0.036787599325180054,0.7515099223468508,0.38725192999474556,9581,0.01312319003045559,15.164075526590967,0.3857023805210334,0.040351915359497066
34,36,1.2006306648254395,1.1339287608861923,1.1340000000000001,7.123911380779724e-05,5670,paired,0.33828517161850497,0.45247481384143673,0.014042865484952927,0.014138170517981052,0.03645582348108293,0.7676441160624952,0.3768751180804837,9974,0.012231440283358097,14.035272599338565,0.38645533141210375,0.04061939120292663
35,37,1.2339812517166138,1.1672793477773666,1.1674,0.00012065222263335507,5837,paired,0.3565729916311179,0.49008620689655175,0.0073275016620755196,0.009166351519525051,0.031212541460990898,0.8434755815744878,0.38183910450883984,10950,0.011227804236114025,11.766076298204245,0.3754557803674841,0.03786826133728026
36,38,1.267331600189209,1.2006296962499619,1.2008,0.0001703037500382365,6004,paired,0.3821366140044197,0.5411868910540301,0.0066399541683495045,0.008788284845650196,0.0299808531999588,0.8851707540683016,0.40206829539144917,11586,0.011049375869333744,10.825412014768421,0.3711442786069652,0.038180768489837646
37,39,1.3006815910339355,1.2339796870946884,1.234,2.0312905311570262e-05,6170,paired,0.40929425118515056,0.5832211754149843,0.008495951071381569,0.009836782701313496,0.03095383942127226,0.9419900115251633,0.4198773930614062,12260,0.011273751966655254,9.920840740129478,0.3802867383512545,0.03847783803939819
38,40,1.3340319395065308,1.2673300355672836,1.2674,6.99644327164517e-05,6337,paired,0.3976789690304298,0.579918955425484,0.008139261975884438,0.009820964187383652,0.031109072268009182,0.9216575449569977,0.4115921787709497,11788,0.011486220173537731,9.784666006677883,0.33700017461148946,0.03546945452690123
39,41,1.3673820495605469,1.3006801456212997,1.3008,0.00011985437870021265,6504,paired,0.4210957221805281,0.6099773242630385,0.007959201000630856,0.009743215516209602,0.030563192069530478,0.9383504370961612,0.4330772199417605,12344,0.011320867575705051,9.319813321265672,0.35305443724838087,0.035592365264892574
40,42,1.400732159614563,1.3340302556753159,1.3342,0.00016974432468419565,6671,paired,0.41520804414801776,0.6,0.008055280894041061,0.00974290631711483,0.030753555893898044,0.9374713346583091,0.4270343674919043,12264,0.011223590932786465,9.110815176638967,0.3447085889570552,0.03774264454841614
41,43,1.434082269668579,1.367380365729332,1.3674000000000002,1.963427066820067e-05,6837,paired,0.41523349760300376,0.6169429097605893,0.002989385975524783,0.008829019963741302,0.026773959398269653,0.956743395643442,0.4231781065290922,12386,0.012367666698992252,9.840495317137918,0.3520329206527856,0.03719329237937929
42,44,1.4674323797225952,1.400730475783348,1.4008,6.952421665196162e-05,7004,paired,0.4067103109656301,0.6037822878228782,-0.0012710767332464457,0.010386567562818527,0.02419474720954895,0.9452982349360926,0.41651302336495594,12425,0.014536870643496513,10.67149392522123,0.3568017416953438,0.037587255239486694
43,45,1.5007824897766113,1.4340805858373642,1.4342000000000001,0.00011941416263594462,7171,paired,0.33898558526227646,0.5327760668719753,-0.010175343602895737,0.015268983319401741,0.029108718037605286,0.8695818948983506,0.35714285714285715,11335,0.020215598866343498,15.493445614244813,0.35932263185747043,0.03849882483482357
44,46,1.534134030342102,1.467432126402855,1.4676,0.0001678735971450962,7338,paired,0.27941756322875005,0.46350832266325226,-0.019320281222462654,0.021276863291859627,0.036823540925979614,0.76966640806827,0.3049144051387651,9921,0.025870589539408684,20.647419548720144,0.3589534801387807,0.03683106899261476
45,47,1.5674858093261719,1.5007839053869247,1.5008000000000001,1.6094613075390285e-05,7504,paired,0.2414373173018587,0.3995867768595041,-0.017589138820767403,0.02004672959446907,0.036360576748847954,0.6763751545117429,0.27297103482680135,8755,0.024185070767998695,24.28993416073432,0.356447173406733,0.03794404864311218
46,48,1.6008373498916626,1.5341354459524155,1.5342,6.455404758454186e-05,7671,paired,0.2372501191577649,0.3738467709586843,-0.010790378786623478,0.015220653265714645,0.030107019841670985,0.6438898189012326,0.2730822603027076,8462,0.02035069838166237,24.37392932200209,0.3521259842519685,0.03785949945449829
47,49,1.6341890096664429,1.5674871057271957,1.5676,0.0001128942728043647,7838,paired,0.2610425785913251,0.37510204081632653,0.004438671283423901,0.010623155161738396,0.029235899448394775,0.650942676131593,0.30353075170842825,8528,0.012875073589384556,20.420183793158877,0.3447615065677154,0.03585110008716579
48,50,1.6675405502319336,1.6008386462926865,1.601,0.00016135370731351628,8005,paired,0.3010756214337247,0.4076890578791719,0.00861310213804245,0.011143021285533905,0.03390473127365112,0.705200092172978,0.3444252701080432,9181,0.012527265585958958,16.823440453212605,0.3382209867963864,0.03704997301101685
49,51,1.7008920907974243,1.6341901868581772,1.6342,9.81314182291193e-06,8171,paired,0.35553303749257487,0.46483856700574966,0.00958270113915205,0.01036628894507885,0.03289511799812317,0.7807704112952731,0.39496157130657555,10175,0.011307685635983944,14.406965293978299,0.3426380902596271,0.038427889347076416
50,52,1.734243392944336,1.6675414890050888,1.6676,5.851099491116507e-05,8338,paired,0.3564234747874774,0.4744652989960716,0.007671334780752659,0.009366960264742374,0.031469255685806274,0.8111888111888111,0.3886675849744983,10440,0.01111506950110197,13.972775392439917,0.33397079276773295,0.03726241588592529
51,53,1.7675946950912476,1.7008927911520004,1.701,0.00010720884799964026,8505,paired,0.3652511229073091,0.47841255996511123,0.007641414180397987,0.009379829280078411,0.031855581700801855,0.8333850931677018,0.3940239336318919,10734,0.011156588792800903,14.43835496974871,0.3373410001742464,0.03757116347551345
52,54,1.8009459972381592,1.734244093298912,1.7344000000000002,0.00015590670108811544,8672,paired,0.38478061835340516,0.5029721079103795,0.00767502561211586,0.009159443899989128,0.03160871267318725,0.8697070996497931,0.40831807481035837,10927,0.010994015261530876,13.467316818157904,0.3293398533007335,0.03894564509391785
53,55,1.8342970609664917,1.7675951570272446,1.7676,4.84297275549217e-06,8838,paired,0.4046724922365855,0.510757717492984,0.007282895501703024,0.008554497733712196,0.028228858113288804,0.9005946640951462,0.42359299996220284,11207,0.010065688751637936,13.280166164716633,0.3226537442476642,0.03895663619041442
54,56,1.8676484823226929,1.8009465783834457,1.8010000000000002,5.342161655441657e-05,9005,paired,0.4039369506791603,0.5098963242224317,0.007001299411058426,0.008195172064006329,0.0269182801246643,0.9048897567325686,0.4218471458372843,11122,0.01010956708341837,12.299735565716484,0.3076097864830259,0.039077818393707275
55,57,1.9009995460510254,1.8342976421117783,1.8344,0.00010235788822177128,9172,paired,0.38122563880467736,0.4891611687087653,0.007696431130170822,0.008737949654459953,0.028615224361419667,0.8863064272528948,0.40082723029636097,10563,0.010709994472563267,13.677759195012152,0.282452953073047,0.041170282661914824
56,58,1.934350609779358,1.8676487058401108,1.8678000000000001,0.00015129415988934802,9339,paired,0.35370625317006016,0.44644549763033176,0.007332137320190668,0.008466256782412529,0.02781499326229095,0.8496214428683317,0.3773285924093685,9763,0.010152345523238182,15.155904154787322,0.2685118496415955,0.040618920326232884
57,59,1.9677016735076904,1.9009997695684433,1.901,2.304315567247528e-07,9505,paired,0.33610780816488306,0.4195837275307474,0.008703756146132946,0.009087675251066685,0.029235970973968503,0.8240282685512368,0.36209774465276967,9328,0.01029046531766653,15.672746077445684,0.27106062698522304,0.04294717311859131
58,60,2.0010523796081543,1.9343504756689072,1.9344000000000001,4.9524331092953844e-05,9672,paired,0.30966016254586604,0.37949640287769787,0.008182535879313946,0.009306784719228745,0.02968364953994751,0.7789183127749504,0.3394992104669524,9030,0.010440228506922722,15.12703228089005,0.2753782668500688,0.047287569940090174
59,61,2.0344033241271973,1.9677014201879501,1.9678,9.857981204985933e-05,9839,paired,0.3097247242501817,0.3883411915987998,-0.005898651666939259,0.01150090154260397,0.023195649683475483,0.8223546194512041,0.3319333423655331,9800,0.016087688505649567,15.100111982523588,0.31922846362706725,0.042054569721221916
60,62,2.0677542686462402,2.001052364706993,2.0012000000000003,0.0001476352930072089,10006,paired,0.3026468203405537,0.41217605923488276,-0.016027258709073067,0.018534494563937187,0.03253355622291565,0.876026823134954,0.31618915075787374,10451,0.02353116124868393,13.612537060422053,0.3442405086024209,0.039814771711826326
